id,affinity
3uod,7.31
3lxe,6.60
4mwv,9.40
4azp,5.90
4iic,4.85
3l8s,7.00
2kaw,4.97
4zuo,6.41
5cpr,7.56
1tnk,1.49
3lzz,3.84
1pqc,7.00
4cik,6.43
1g49,7.80
2irz,7.92
1d2e,6.00
5u7o,7.14
4ke0,7.77
5ugg,6.42
5d1w,5.12
2ha3,3.03
3ctq,7.40
2o2u,6.40
2vk2,6.89
2xgo,3.00
3v5j,7.96
1pxp,6.66
3mo5,6.87
3sus,4.15
6b1k,6.67
1c8l,8.16
6hqy,6.44
6i3s,7.05
3ttz,8.40
5zkc,8.19
1lgw,4.00
3sv6,7.46
1hww,7.70
2oj9,6.41
1npz,7.89
5km9,4.25
5qaz,3.40
3f07,5.54
4e6d,8.92
4l7g,4.00
4aqc,9.05
3f37,2.62
5ak0,7.68
3wtn,7.04
4emf,7.08
3iop,7.77
2w17,8.70
5hvy,7.76
4l8m,9.00
4e1e,6.31
4zt8,4.39
5aux,5.00
4q9m,7.18
4y94,6.62
3ow3,6.13
4az5,5.99
1yhm,3.83
1xh5,5.47
3f7h,7.09
4ibb,3.57
6htz,6.74
5tuz,7.40
3f5l,3.72
1vyz,6.54
5t8e,9.14
3ern,1.72
2qn2,4.55
3mxs,5.01
2x95,4.95
2j50,7.89
5eu1,7.81
5w6o,6.28
1pb9,3.62
4b95,4.28
2oah,7.96
2xtn,7.40
4asd,9.28
3kb7,8.15
4mi9,3.42
5ak3,5.07
1wbv,3.79
2vx0,6.24
5o1i,5.40
4ogv,8.05
1fki,7.00
4und,8.96
3f19,7.19
3d14,7.66
6cnj,8.11
5yie,5.25
4wri,9.01
4qfg,5.48
3p7c,7.66
4gs8,7.00
3mv5,6.74
1vyq,5.30
1wm1,6.30
1h79,4.89
3gy2,5.74
3l9h,8.10
3vw1,4.67
3m11,7.37
4tx6,5.59
4wf6,6.30
1o5p,10.00
5nob,8.20
3nes,5.62
4uwk,9.00
5nhy,8.64
4r73,7.64
2ywp,8.15
3dhk,7.33
3gy7,4.52
2who,7.70
2c1q,13.00
2yc3,6.85
1sdt,9.27
1q1g,8.57
4j5e,4.94
2e2p,4.74
3nal,8.10
4qll,3.38
2lha,5.19
4buq,8.14
6drx,9.24
1caq,7.72
5e90,7.85
2pg2,5.77
2gd8,7.41
1zhy,6.52
3kdt,6.59
5gmh,6.31
5mat,6.24
3msc,3.31
4h71,4.45
5drc,5.98
2vtp,8.52
4w9g,5.26
6en5,7.94
1kmv,6.95
1lzo,4.54
4hwb,9.24
6fa5,6.75
5emj,7.48
3egk,4.66
3m9f,11.15
4c71,3.42
2qf6,6.49
4ibc,2.98
5ye9,6.45
2ay3,3.55
5aia,5.20
2yj8,8.19
6bqk,9.00
2oh4,8.46
3rcj,6.10
4j93,4.70
4ear,9.82
4oq5,6.30
2xcn,6.92
5i7x,7.28
5ekm,6.32
2ff2,8.21
3vtd,7.92
1jmi,6.06
2pvv,3.36
4kqp,6.05
2xcg,8.05
1lah,7.52
5h0b,7.96
3umx,6.62
2qrg,5.18
2i0h,8.05
1qxk,5.05
1hvi,10.92
3au6,7.92
3v3l,6.43
6ht8,6.72
2q92,5.96
4iks,5.14
5eyd,9.00
3vf8,6.82
2wi2,3.46
3eio,6.65
3tfu,3.28
6cvy,8.41
2chw,4.77
5msb,7.46
5yic,5.89
3lik,8.72
4f39,5.70
2bmc,7.57
2wf3,7.72
5nr8,6.76
4ie7,5.05
2g24,5.40
5gjg,6.21
2ihq,8.49
4o3f,5.56
3kek,8.36
3mhc,7.96
4c1g,5.14
3t60,6.70
3mdz,9.10
5xyy,5.04
2bub,7.05
3que,8.82
5wg4,7.00
3t1l,3.26
1a9q,6.17
2xib,7.26
4qw6,5.85
6c7g,7.74
4ci2,6.75
5tdi,9.74
4qtl,6.92
5klz,6.37
5om9,4.25
4w9q,6.85
4jss,3.30
1njj,2.10
6csp,8.52
3zrc,5.27
3mrt,3.70
5g45,3.30
2q6b,9.52
2wgj,8.70
4ie5,4.82
4pb2,4.80
2a4m,4.52
3kpu,3.16
5pzn,7.39
4lzr,4.70
5dlz,5.74
1tuf,4.05
4xv2,8.27
5f2w,3.98
3ckp,6.35
3d83,8.36
5fa7,8.40
2zz1,4.54
4n99,3.67
2wu6,7.53
5mkr,4.77
1c83,4.85
4cpt,7.70
3o9e,11.30
2y34,7.10
1idb,7.96
4ynk,8.30
2xpa,5.39
1hvj,11.40
2h03,7.05
3mof,3.07
4hzt,6.12
3q7q,5.65
6da4,6.34
6cbf,5.17
4crj,5.96
1g46,8.80
2arm,7.68
5isl,7.28
3sd5,6.58
4q19,8.05
3pe1,9.65
2wvz,4.02
5odu,3.28
5nn0,10.96
5mi6,7.30
4xj0,9.52
4pvx,6.76
3hmo,7.52
3zhz,7.05
3px8,3.64
4oar,10.42
3zns,7.41
6cje,7.22
4xx9,5.08
4k3n,7.96
5fe9,4.68
1j16,3.84
4jaz,5.04
4isu,3.68
2nv7,8.30
4kil,6.30
4acu,7.39
4uin,7.62
1yt7,9.89
3kad,5.12
5u4g,6.10
2wor,3.90
4ge4,8.11
3v5t,8.22
3dv5,7.66
6cnk,7.77
4tz8,3.30
4q3u,6.44
2vd4,4.74
6g0z,5.32
1mem,7.94
5y86,6.10
6df7,8.00
1h0w,4.89
5hcy,8.92
1ktt,5.82
4gts,7.89
3lkz,6.15
1vjb,7.89
2qn1,4.77
4ck3,3.57
1qb1,6.77
3dgo,6.74
6ayr,8.39
4f3k,10.16
4umr,3.80
1w3j,6.32
3ms2,3.72
4m8t,6.43
5ti0,4.21
4e3h,7.05
1adl,5.36
3n6k,6.74
2gde,8.24
2j4q,4.46
5eto,5.57
1nt1,8.89
2jh0,8.70
2wxm,7.40
6dkg,8.59
1v2u,3.37
2o7n,7.82
5ta4,7.62
3kqy,4.82
5cuq,5.92
5jo0,7.30
5v5e,5.52
1ebg,10.82
5za8,6.29
4bny,7.10
3mvh,9.30
2a3a,2.82
2fqw,6.68
1h8y,7.70
2p4i,8.00
4jh0,9.03
4nal,5.66
4u5n,2.48
2izx,9.40
6ba7,8.15
4fak,4.28
3h26,4.49
1fsy,6.82
1q6n,7.64
3ws9,7.04
2xyd,6.82
1q65,5.46
3mqf,5.24
1i9o,8.42
2c3l,5.07
3chd,4.92
1e00,6.10
3ccz,7.29
3ijz,5.22
5e2s,9.01
6bt6,5.91
1b55,7.40
4h4d,6.82
4ipj,4.87
2qtg,5.08
1xuo,7.16
2euf,7.82
4pnk,6.60
5vsd,7.24
1wht,3.70
6c7b,5.82
5t1t,7.24
5acb,6.80
1nu3,4.00
6g1u,5.61
5j8z,8.30
4qp1,3.61
4drp,5.41
1fl3,6.80
2wmx,6.07
5hbj,8.64
2yne,8.57
4msn,4.03
1zpb,6.07
5q0y,5.73
3gta,4.28
2vtn,6.07
3irx,9.00
4uil,7.24
6bc9,9.43
1qxy,4.80
4iti,6.36
4bfd,7.02
6cdl,10.92
5vsj,4.02
5fh6,5.92
3mj2,7.82
4anw,7.74
3nmq,9.70
2qlq,6.63
2z7h,6.94
4ac3,3.96
1bl7,7.72
6cpa,11.52
3atk,2.85
4oth,8.05
3jwq,7.60
4r3w,3.00
5q1c,8.08
5kq5,8.05
5eh8,3.10
5j6a,7.77
4kov,3.75
3eos,8.40
2qa8,6.00
3d0e,8.40
4zwz,8.70
3zyf,4.85
3tzm,7.77
2zdk,6.37
5v9p,6.14
1di9,5.30
5uf0,3.80
4ea1,6.44
2ewp,7.10
1nyx,7.04
1i2s,3.31
3ii5,7.62
2erz,5.66
6ffs,7.20
1v2l,4.29
3qsd,7.19
1k1m,7.40
2v3u,3.00
4ef4,5.35
3kac,3.13
5nu3,6.64
4o15,8.70
4ock,5.08
2zmm,7.60
6g3v,6.04
2zq1,6.62
4r75,7.24
4ncn,5.67
5jcj,4.42
4mjo,6.22
5uhi,8.04
1jsv,5.70
1dqx,11.05
5vfj,4.70
4jr3,6.66
1pyg,5.52
1hvk,10.96
3h3c,6.85
4j4o,6.90
3rv3,2.00
2iku,7.10
3ztc,4.56
3oxc,8.41
5fky,8.33
1zoe,7.40
4zjr,7.54
6gxa,4.22
1pye,6.41
3gus,6.05
3kbz,6.91
5d6q,5.24
4loh,6.96
2w12,4.65
4few,5.21
5jh6,8.48
1jn4,4.95
4mhz,6.87
5y3n,7.10
5eue,6.77
1jlq,8.15
2f6z,5.32
1f73,2.39
5ci7,6.92
5hes,7.54
5od5,7.74
2o0u,5.49
4obz,5.72
4jpe,7.32
2qrk,4.26
3r2f,8.85
5fns,5.40
2ica,7.70
4y67,6.93
4d9p,3.84
2r7b,7.22
5k00,8.15
5jq7,4.80
5gic,6.48
6fex,7.54
4py4,5.77
1csi,8.80
4u0f,5.92
3t03,6.80
5jq9,4.65
3drs,9.30
4b05,7.58
2evm,6.16
1x9d,3.96
2cbu,5.68
1txr,7.74
6gf9,6.39
4yv0,3.28
5unf,9.47
3zuk,7.46
5ti4,4.59
1tyr,7.00
3gi5,11.22
4yzc,8.52
2pu0,7.82
6fa2,6.66
3axk,4.15
4nak,5.85
4i73,6.72
5q1h,5.10
5ovx,4.50
4r6e,7.78
2j47,5.41
4lko,8.22
5ct1,1.52
5ais,6.24
4ux4,7.01
3g2k,4.79
1a99,5.70
4d2v,7.43
3r6u,4.52
2hzi,7.15
4r59,7.96
1pmu,6.23
3oik,6.17
1h60,4.70
2j2i,6.70
3rt8,6.35
5q0i,4.25
3hqr,5.52
4igr,7.20
5cbs,5.41
5lli,7.05
1gnm,6.25
4wm9,6.92
2h23,4.67
3cct,7.56
4iku,5.75
3q7j,4.52
4gbd,11.32
4dmw,4.94
2x91,6.74
3zc5,7.13
4jq7,6.41
6d4o,6.28
2ay5,2.59
2x6d,7.92
3n49,5.15
3zpu,8.38
1k3t,4.19
2vqj,6.44
6hjj,5.77
3vha,7.40
3b3x,3.60
4o61,4.30
5ivt,9.10
3ho9,6.10
2rl5,8.40
2hpa,4.60
3d94,6.80
4k19,8.36
2f1g,7.54
1siv,8.08
4ayx,3.70
4afe,7.14
5zz4,9.17
5ka1,4.48
4ark,7.20
5fe6,2.16
5csp,4.24
6g9k,7.40
4avh,7.23
3nf7,3.47
5ukl,6.20
3q6k,8.37
1yds,5.92
1a4g,8.40
4l6q,6.27
4pio,5.70
3dm6,7.43
5jox,4.46
5dv2,2.90
3slz,6.99
6bfe,5.85
2upj,7.39
3q2g,8.46
1o3c,7.13
5caq,8.57
3ksl,4.52
3u93,6.31
1o7o,4.49
4qp9,7.15
1xdd,6.70
5n49,6.33
2wtc,6.51
3sn8,5.65
2i0g,9.72
1uz4,3.40
5e7n,6.09
4kij,4.30
5g4n,4.00
4loi,6.77
4emr,7.49
1h35,7.54
6f6s,2.89
3bgb,6.05
6afc,6.03
4kn2,7.27
3cbs,7.24
3sgx,5.49
2vj9,6.74
3qxt,5.22
2q72,2.68
2fhy,5.96
5ur6,7.06
4hup,4.82
6ea1,6.59
3smq,5.02
5knt,4.43
4yux,3.74
5cjf,9.59
4gb9,6.27
2i3i,7.30
3udk,4.49
4aj1,3.11
4x5r,7.85
5oku,6.26
2yk1,8.13
3b0w,5.70
1bnv,8.77
4rra,4.87
6aam,8.32
3f66,6.05
4n6h,9.28
2qnp,6.41
1ik4,7.41
1pg2,4.96
5xmx,7.24
2j7f,6.35
5e13,4.24
5goe,4.34
3oqk,6.38
4um1,5.77
1rmz,8.00
3rx5,6.27
2ha2,4.66
2wqp,5.51
4uof,4.84
5w0f,7.80
1mnc,10.34
1pph,5.92
5ni8,7.70
3zyu,7.00
4zup,6.77
5urm,5.28
1e03,9.40
3o88,6.37
3e01,7.52
4frj,6.55
4x6n,8.82
1zuc,8.77
2bdy,7.77
5cxz,6.26
3suf,7.56
4nhx,5.72
4kao,6.11
6fnf,7.89
6dh1,10.58
5i7u,8.77
1dqn,8.00
2v77,5.06
4lv3,5.49
5iu8,7.74
4mho,5.08
2ybt,4.70
4di2,8.26
2v96,4.54
1wv7,7.26
4ibm,5.74
1o2s,5.47
2yi5,7.41
3wkd,3.77
1iig,1.57
4f9g,5.62
5ayy,5.32
4yb7,3.80
966c,7.64
4mm9,5.68
4f3i,7.44
5aph,7.22
4umc,3.44
1odj,4.10
3vyd,6.39
5qac,3.60
2gj4,6.50
2jj3,9.55
2hvc,8.82
3wf8,6.63
2oi0,7.55
4y87,7.24
4c4h,8.22
5f4p,7.33
5abw,7.77
2xdk,3.60
4mo8,8.00
3loo,6.07
6emu,5.03
3c4c,6.80
2y4l,6.30
3adv,3.03
2r6y,9.49
3i4a,4.28
4hkk,5.54
5etv,6.24
2j4a,10.60
2cmf,7.55
4ohp,7.46
3c7n,6.70
1dm2,7.15
4cqe,8.43
5tg1,5.82
1k08,5.34
3k7f,7.70
2c3k,7.59
3bm6,7.59
3r92,7.02
6bee,4.66
3l9n,8.07
3np9,4.40
6f9v,6.76
4av0,6.98
1ua4,4.22
5eij,5.31
1unl,6.70
3gwv,2.60
6afl,7.00
5myd,4.86
1jcx,5.15
4jkw,4.16
1x81,9.19
5lyy,4.85
5n8v,6.68
2go4,5.15
4r92,7.41
1o3d,7.13
1u9x,8.15
3rxd,3.73
3v5g,7.13
4ijq,7.52
4ekg,8.77
3ith,8.10
1q1y,7.70
5myn,4.52
6b59,8.09
5w86,8.70
5ek0,7.68
5lwm,8.87
4wk7,7.13
5jf6,7.21
3iu9,6.62
2rku,8.30
3wc5,8.70
5bsk,6.22
2wa4,4.74
1ofz,4.62
3r8u,5.30
4av4,7.03
4mgv,7.12
4l2f,6.23
3fcf,4.40
4pks,4.82
4zs3,5.18
5f3g,6.90
3ckr,5.30
1xjd,9.48
4b70,5.20
3qbh,6.82
5mpk,8.52
1eld,6.70
1fmb,10.00
4kby,6.73
3zmi,5.95
3bti,6.14
4izy,8.52
6f05,4.47
2am2,5.10
3qkk,6.52
4qlt,8.60
4lm4,3.04
4hod,6.10
5q0g,9.74
1w12,7.85
5ggj,1.75
5ou2,3.22
3hwx,7.86
1db4,7.24
5cnj,6.84
2nw4,8.68
1nz7,7.12
4c1e,7.14
2znt,9.30
1dzm,5.41
1r1j,8.64
3r00,5.07
2vh0,8.51
4nb6,7.22
4h3f,9.00
1mns,4.17
4ju7,6.17
2ban,9.00
4lng,5.62
5etp,6.15
4i9i,8.10
5td7,5.77
3acl,6.22
1o9e,4.18
3h0a,7.48
5wqa,7.96
4ygf,7.68
4r6x,5.27
4j0y,6.36
3h5b,10.00
6gvz,6.40
5ct2,2.92
1moq,3.46
2vwu,6.46
3so9,8.56
3gx0,3.48
2oz6,5.26
3wb4,4.44
3hrb,7.68
5c3p,4.46
3gsg,2.70
3vv8,4.77
4tq3,5.49
6fqo,6.85
5dex,7.65
1ch8,7.00
5d0c,5.63
2uw7,7.74
4mpc,6.15
1sre,3.85
3t6y,5.52
3t1m,3.04
1m9n,6.92
5j7b,8.30
3eor,1.40
3kfa,7.60
1xpz,7.08
3qaq,7.00
4tyl,3.22
4gki,4.46
2hwh,5.70
1bo5,3.60
4kai,7.30
5jxn,6.41
3ful,3.70
4mwe,5.91
4y59,5.24
2o4l,9.22
4cpu,7.53
4dht,4.82
5xzr,5.49
4kv9,3.84
4av5,7.21
2v5a,6.82
4kz0,5.38
4q1f,8.04
5y2f,5.15
5cqt,6.91
1tx7,4.60
4ir6,6.08
1c2t,6.59
2qd8,9.07
5mty,8.89
1t7j,8.70
3pax,5.00
5xkm,7.62
6mi6,4.54
4an1,10.26
4qmx,4.96
1yyr,6.29
3o9p,6.52
4lar,4.68
4fcf,8.62
5c42,8.72
3bls,5.14
1w2g,4.57
3axz,3.43
6cjv,5.66
5orw,3.10
3hp5,7.15
5eh0,7.74
3aox,9.08
1bl6,6.80
5k1v,5.70
4tn4,6.33
4mvh,8.35
1a7x,9.70
5epr,4.04
4tpk,8.57
5hu0,6.23
3k8q,11.28
1my4,6.98
5hi7,7.85
1fdq,7.27
4dfl,6.17
1aqi,5.62
3kqe,8.09
2x2i,8.70
3twd,7.74
1o41,3.05
1wtg,7.03
2jbj,9.70
4l53,7.55
1fsg,5.02
1j07,7.68
1izi,6.59
1f4g,6.48
1v16,3.87
4h2m,5.21
3ow6,6.66
4gh6,7.68
3dgn,6.21
4w4y,6.46
4zzx,6.90
4qlv,7.85
4e28,5.89
6bgy,6.82
2uyw,13.00
6aqo,6.11
2oz5,6.48
2iok,9.00
4h1e,8.52
3nu4,8.82
4dds,5.01
2zas,7.86
2reg,5.64
4x8t,2.05
3vw6,7.85
2fzg,3.38
1swr,6.92
5wfw,6.10
3wbl,4.64
1ke7,8.05
6c0r,7.51
2ces,7.25
4kwf,4.82
1svg,8.70
2o63,6.11
5ehp,4.92
3vs3,9.37
3zy5,6.64
4ah9,2.46
6f6i,3.19
2bt9,6.19
4arb,5.89
1o2v,5.85
3cpj,4.72
4ai5,2.92
6gmd,3.69
3k99,7.22
3d50,4.77
4acd,8.31
5ljj,7.21
5uv5,7.70
2ewa,7.94
5d9p,3.20
4pms,8.10
1re1,5.21
3esj,3.03
4gmc,7.74
3e9h,7.55
1w31,3.60
3ufl,6.82
3rx7,6.03
3wvm,5.71
5lz5,6.35
4u0i,8.22
5wfj,8.89
4jbo,7.62
4u44,8.10
3skk,4.47
2e99,6.16
2qp8,8.10
4dpu,7.30
3h2f,4.06
3zy2,6.46
5he7,8.30
3b3c,3.98
4bt5,2.76
4ahv,1.82
2g00,9.74
5g2n,7.03
1ql9,5.35
3jq9,6.40
2p16,10.10
5iq6,5.26
6an1,5.35
5nk9,6.14
4myd,4.55
5lhh,8.17
2g6p,6.22
4msk,7.20
2e98,6.23
2ze1,6.22
1ndv,5.92
3aje,5.03
4uzd,9.22
4x24,9.78
3k37,8.92
2pjb,7.72
3cda,7.58
5h8e,11.20
6enx,6.08
3fl8,7.27
1swi,3.10
1j4r,7.72
4uvc,6.88
3ml5,8.52
4u43,4.32
4dhl,4.48
2ga2,5.52
2vvu,8.10
2hds,2.00
2uyi,6.32
4wi1,5.30
2bkz,8.15
4p7e,4.76
4p75,4.10
5ap0,8.26
5oae,4.60
3g9e,7.72
2qmd,8.30
5a6a,7.22
4cqg,9.39
1rsd,6.52
1cs4,5.57
6fgy,7.15
3udd,7.10
3kxz,7.46
4hlw,5.38
2wjg,7.10
4pxm,8.89
4jlg,8.70
1n8u,6.03
4f8h,4.24
1q3w,8.40
3v51,8.55
3hxe,5.33
6b1x,7.40
5jat,6.64
5bnj,8.70
5mwp,7.50
4ag8,8.96
3sl4,7.57
2vin,3.00
5abf,4.85
1w4l,8.40
5enh,3.72
4j3i,5.74
4knr,5.74
3rx8,6.21
5yql,4.59
5n93,8.66
5otr,4.92
3bbf,5.28
5tbm,7.31
4z7h,6.66
5ktx,7.70
1p7m,4.38
2ggu,3.03
5q0n,8.06
5z5f,2.17
2w5g,6.07
4bw1,5.90
1c5n,4.70
4q99,6.28
4wvl,6.88
4ydn,8.64
2wxv,8.70
5ofv,1.58
3k97,8.00
2nnd,6.06
4eym,4.01
1ws5,3.03
4eop,6.05
5egm,8.62
4uxh,5.96
2r3f,6.30
3d1v,3.49
4ze6,2.48
4q83,4.19
4d8s,6.49
5om7,5.74
3coh,8.40
2ykc,6.11
4gg7,8.20
4avu,7.85
6fr0,6.84
4j7d,4.70
5du8,5.72
3ewh,7.16
4r4q,5.09
5aaa,9.42
5oh7,4.37
5h0g,6.95
4dgg,6.10
4d08,8.00
1rsi,4.42
1i8z,8.90
2z94,5.85
3rkb,6.42
6exi,5.05
5mw4,11.70
5cal,7.66
1kdw,5.54
5qb2,4.15
4flh,9.00
2vv9,7.77
3te5,4.91
3r7q,6.97
3hkn,5.35
5x4m,2.92
2h96,6.64
5v40,5.80
4p7m,7.41
1u32,7.01
3iph,7.60
1qbn,5.85
6fi1,2.15
5ar4,6.70
1c6y,9.51
4ucc,4.32
2afx,5.15
4rlk,5.02
2g9q,6.40
2zdn,6.25
4ui7,7.36
3pkd,6.12
3qlm,6.37
3kc3,6.80
2q7o,7.92
5ywy,7.23
4wsy,7.77
2b7d,8.70
2i4w,11.59
3cyz,7.22
3rv8,4.92
4qjm,8.17
2o1v,5.30
1fpy,6.00
4k2f,7.40
1f5k,3.74
5c85,3.98
5ouh,5.67
2aez,2.46
3wz6,5.96
5f5i,6.02
2f10,3.48
3gfe,8.49
1hi5,4.04
3acx,5.70
5ucj,6.36
3fzn,4.01
4qwr,5.93
3fpd,6.15
5adr,5.64
4at3,8.40
5q0s,7.21
4d8n,5.74
4eb8,9.82
4g4p,6.89
2a58,4.92
4g0c,7.92
2rk7,4.05
3cl0,7.07
1o4d,3.52
1hbv,6.37
2xhr,8.32
5lkr,5.48
2b4m,3.53
3vbv,5.00
4p45,7.80
2zxa,8.35
2jxr,7.05
3h2n,3.67
2zyn,5.92
5uir,7.14
5l17,9.30
2wcx,7.60
2bfr,5.25
4hlk,5.96
4oc4,6.98
2afw,4.77
1sbg,7.74
3lzu,10.06
2b7a,9.00
5j3l,4.80
5ggz,7.25
3t3v,8.52
4nkt,5.97
4wup,9.82
6f4n,5.22
5ece,8.05
4f6u,6.15
3dcv,8.52
5fxq,7.85
3hv8,6.98
1xqc,7.20
5o07,7.47
5e2n,9.54
3qcf,5.60
5myv,7.51
1xka,6.88
1zkn,4.51
3sv8,7.91
1c5p,4.68
3ty0,7.08
4mf1,9.15
5wzr,7.29
3v8w,8.07
5c7n,6.57
2fdp,7.59
5o4s,5.47
5khm,8.30
5mod,3.52
4zg9,7.59
3gjw,8.30
5tvn,9.04
1b38,6.60
4mmp,7.71
4z2b,7.76
3ipb,6.70
6aol,6.27
2ay2,1.88
5nu1,9.00
1gt3,6.46
4z2l,5.85
5arg,7.57
5ak2,8.41
4zx8,7.10
2oxx,6.70
3ivx,5.74
3h5s,8.30
1kyv,5.92
5uwm,6.45
6d8e,6.47
2xbj,8.52
1onz,5.10
2p7z,6.58
4iq6,7.24
3hb4,9.05
1y2e,6.80
6esn,8.05
5y9l,5.72
6mjf,5.16
3el7,6.32
3qtu,7.15
3n1v,3.30
1ao0,4.96
1o3i,7.30
3tfn,6.57
5g1a,6.57
3erd,9.90
3bel,7.85
5h9r,6.08
5db2,7.60
4bj9,7.35
2uy5,5.49
6ffn,8.22
3muf,6.49
1bnq,9.49
4eo4,6.35
1td7,4.37
1ai5,3.72
2g5p,8.42
5gvp,6.78
2ax9,9.52
2jaj,4.60
4u7v,5.49
6esj,5.68
2y4k,5.46
1ywr,7.89
5fng,2.96
4kww,5.55
3nw6,8.15
2brm,5.89
5m7m,6.45
1ek1,7.77
4xg9,9.15
4ofl,7.66
6gy1,6.30
3uix,6.82
4byj,6.57
5ugb,6.79
5uzk,6.74
4mwc,5.87
4nxu,5.54
4b00,8.61
5ceq,7.38
1o4h,2.44
5u0y,6.08
3n0h,6.21
4po0,6.92
4bbf,8.66
5trf,9.06
3fas,6.77
3cid,8.30
5nw0,6.52
5wj6,7.57
2c4f,7.70
4zjc,8.96
4ju3,7.07
1o3h,7.30
2xtk,3.79
1ms7,6.77
2zjf,7.72
4piq,7.10
3pd4,4.48
5wex,7.18
5fl0,6.46
4aji,3.55
5w92,7.70
5ech,3.80
4fht,6.17
4muk,6.60
4bf6,8.35
5av0,3.55
4pnc,5.43
5mxf,3.59
1rgk,4.31
5ih5,6.30
4o5g,4.30
6gr7,5.50
4b82,4.39
3fh5,7.06
2aw1,7.37
3ogm,7.32
2wpb,2.89
3ccb,4.52
6bny,6.40
1qxl,7.96
3lzv,10.59
4n8d,4.92
5k05,4.96
3qs5,4.71
3i7i,6.21
1z2b,6.40
6b7h,9.03
2j9l,4.00
1g85,5.48
1qpb,1.36
2izl,6.00
3ohh,7.74
4a4w,7.72
5d3t,4.92
4xkb,6.10
3g15,7.00
4alu,7.77
4bzs,7.12
2oi2,6.30
3ikg,7.24
4gah,6.10
4dgo,6.24
3ljz,8.14
3u7s,8.43
1g4j,8.70
2qc6,7.00
3hww,7.12
5n1p,4.60
4aa7,5.70
2aa9,2.92
2rcu,6.68
5tv3,8.09
1azx,9.40
2y58,5.50
4g9c,8.64
1vcu,3.85
2c0o,5.91
3w07,3.38
6gwr,8.10
2uzv,5.87
2vw1,3.52
3s6t,7.35
2gbg,7.25
3tz0,5.04
4hwp,7.76
1l83,3.40
1fpi,5.89
5t52,9.28
4zs0,5.64
4c5d,5.40
2gz2,5.22
3gcu,6.78
1fq8,6.03
6ccn,4.52
4a9c,4.61
3s3m,7.40
5i56,7.32
4bb4,6.72
1gyy,3.64
4bw4,6.20
5tkt,8.49
1vru,7.00
4ob1,6.30
2oqi,8.49
5ap1,7.97
2yog,4.51
5g11,7.21
2c3j,6.18
1css,6.10
6hlx,7.17
3pz3,6.85
5mqt,5.70
2drc,9.89
4br3,5.72
3rsv,9.15
4tkh,5.74
4rd6,6.28
5n9k,9.34
4rqv,5.05
1br6,3.22
3rup,1.57
4pnl,5.52
4l0t,7.18
4kni,7.78
6h8s,4.42
5l9h,6.40
2pqc,5.74
2xui,15.00
2ork,2.85
5zh3,4.67
5l6p,7.26
2gh6,4.95
4kwg,6.00
3fqe,8.30
2q8m,4.03
5l98,3.31
1o0m,5.15
2o9i,7.40
1bmm,7.10
2oc7,5.85
4xii,6.60
1yci,4.08
4k0y,7.82
3hab,8.38
1y2h,7.25
5urj,5.28
2ceq,7.28
4fse,7.40
2gg0,5.77
1c88,5.29
2wq4,2.57
3hky,7.10
1wzy,6.25
5lp6,4.76
2cgx,4.81
1qq9,2.06
4lrh,9.72
3r8z,4.31
3o86,7.15
1rtl,5.59
4pd7,3.92
4i6b,5.93
5tv1,7.24
2jkh,8.05
4o0j,4.89
4j6i,8.85
6dar,6.66
4w7t,6.05
1kzk,10.39
2psu,7.62
3hc8,8.54
1om1,6.77
6e4t,8.05
3ppm,9.54
4gs6,7.15
6c7w,5.47
5n2f,7.10
4dxj,7.42
3t09,3.80
4d1d,5.74
5ntp,9.15
4cqf,4.30
3uwl,3.68
3cn0,5.51
6egs,3.59
3lpt,4.91
5nf5,6.82
2yaz,5.14
4uzh,5.01
3nef,5.94
4e8w,6.09
3kqt,5.34
3suv,4.55
5a6b,8.10
5fni,3.48
2qmg,9.15
4uwl,8.57
5t4b,9.38
5v82,10.15
3ddq,6.68
4p4e,6.74
2wxi,8.15
2ynd,7.49
5byi,7.51
4c1d,5.36
6dak,5.14
5u3b,8.82
5yea,8.30
4c36,7.70
1z9y,7.19
6gip,7.38
1q5k,7.42
2fvc,7.49
2qtr,5.49
2oqv,8.40
3ohi,4.85
3qrj,8.40
2hk5,7.34
6fhk,7.51
2x7x,5.70
3t0t,7.04
5fyx,4.16
2qu5,8.06
4np3,3.30
3n7r,7.70
3vc4,7.62
5l7h,7.30
3spk,8.52
5v9t,7.35
3gxl,7.60
1utl,2.47
5mon,2.48
5mxx,7.51
3sv2,4.19
4u01,8.46
3rxp,2.08
1mzs,5.15
6asu,5.21
1l7x,4.04
4m5r,3.00
5ipj,8.89
4bci,8.22
2vcj,7.68
5zwh,8.72
3vrt,8.57
1ork,8.81
2qd6,8.68
4cpr,7.46
4ahs,2.19
1jik,9.70
5ohj,10.42
4umb,4.00
3iad,9.00
2b1p,8.52
3s3n,7.06
1zoh,7.00
6gxu,3.74
1met,9.40
1t1s,5.15
5n20,4.21
2xml,3.30
4hbx,5.72
3e3b,7.96
2fm5,7.37
2x6e,7.82
4rio,9.00
2jfh,3.06
6fut,4.70
3eko,6.70
2ra0,7.80
5km5,6.92
5db3,7.92
1pq6,8.10
1h62,4.77
4u5l,2.40
1f0u,7.16
4nrq,3.46
1qf5,7.37
4pp5,7.74
6baw,5.38
1rxp,7.14
2oh0,7.74
5kew,6.50
2be2,8.70
3s00,4.92
4fqo,5.16
5u69,6.22
4dgn,6.46
3vby,4.55
